timestamp,gps_lat,gps_long,power_kwh,vibration_hz,temp_c,humidity_pct,reported_co2_ppm,label,Status Note
1675909800,34.0522,-118.2437,445.9,52.5,24.4,42.4,1226.0,0,Normal - Physics Aligned
1675910700,34.0522,-118.2437,456.8,56.5,22.0,48.7,1255.0,0,Normal - Physics Aligned
1675911600,34.0522,-118.2437,448.7,53.3,24.3,45.9,1252.0,0,Normal - Physics Aligned
1675912500,34.0522,-118.2437,466.4,56.3,25.1,41.5,1276.0,0,Normal - Physics Aligned
1675913400,34.0522,-118.2437,444.1,53.9,25.0,42.1,1251.0,0,Normal - Physics Aligned
1675914300,34.0522,-118.2437,420.2,53.2,22.3,45.8,1187.0,0,Normal - Physics Aligned
1675915200,34.0522,-118.2437,450.6,55.0,28.2,37.5,1262.0,0,Normal - Physics Aligned
1675916100,34.0522,-118.2437,463.2,59.1,25.5,44.3,1308.0,0,Normal - Physics Aligned
1675917000,34.0522,-118.2437,448.1,55.3,21.1,50.9,1250.0,0,Normal - Physics Aligned
1675917900,34.0522,-118.2437,420.3,51.8,24.5,52.5,406.0,1,Anomaly - Sensor Bagged
1675918800,34.0522,-118.2437,448.1,56.5,23.6,46.5,1259.0,0,Normal - Physics Aligned
1675919700,34.0522,-118.2437,451.2,54.8,23.9,47.5,1259.0,0,Normal - Physics Aligned
1675920600,34.0522,-118.2437,443.9,54.2,21.3,50.6,1235.0,0,Normal - Physics Aligned
1675921500,34.0522,-118.2437,481.7,58.2,26.4,40.7,1290.0,0,Normal - Physics Aligned
1675922400,34.0522,-118.2437,455.9,55.1,25.0,43.4,1258.0,0,Normal - Physics Aligned
1675923300,34.0522,-118.2437,449.7,49.4,23.8,46.2,1238.0,0,Normal - Physics Aligned
1675924200,36.1627,-115.1398,440.7,54.4,20.8,27.8,408.0,1,Anomaly - Location Spoof
1675925100,34.0522,-118.2437,443.7,57.3,25.5,43.5,1261.0,0,Normal - Physics Aligned
1675926000,34.0522,-118.2437,455.3,54.9,27.5,39.8,1262.0,0,Normal - Physics Aligned
1675926900,34.0522,-118.2437,429.7,53.4,24.4,43.8,1234.0,0,Normal - Physics Aligned
1675927800,34.0522,-118.2437,468.9,55.4,25.7,46.7,417.0,1,Anomaly - Sensor Bagged
1675928700,34.0522,-118.2437,497.8,61.6,25.9,41.1,1317.0,0,Normal - Physics Aligned
1675929600,34.0522,-118.2437,437.4,56.6,20.7,43.5,396.0,1,Anomaly - Sensor Bagged
1675930500,34.0522,-118.2437,469.4,56.7,27.7,38.6,1286.0,0,Normal - Physics Aligned
1675931400,34.0522,-118.2437,452.6,56.3,25.1,43.9,1278.0,0,Normal - Physics Aligned
1675932300,34.0522,-118.2437,462.7,55.8,21.6,48.2,1263.0,0,Normal - Physics Aligned
1675933200,34.0522,-118.2437,420.1,48.3,24.8,42.7,1205.0,0,Normal - Physics Aligned
1675934100,34.0522,-118.2437,483.1,57.6,29.2,34.4,1282.0,0,Normal - Physics Aligned
1675935000,34.0522,-118.2437,459.6,56.2,26.0,37.2,1249.0,0,Normal - Physics Aligned
1675935900,34.0522,-118.2437,446.5,53.9,23.3,46.7,1242.0,0,Normal - Physics Aligned
1675936800,34.0522,-118.2437,435.4,54.1,23.6,45.0,403.0,1,Anomaly - Sensor Bagged
1675937700,34.0522,-118.2437,456.0,55.1,24.9,42.1,1242.0,0,Normal - Physics Aligned
1675938600,34.0522,-118.2437,444.4,54.1,26.1,41.5,1242.0,0,Normal - Physics Aligned
1675939500,34.0522,-118.2437,448.3,51.1,27.7,39.0,1237.0,0,Normal - Physics Aligned
1675940400,34.0522,-118.2437,448.8,55.6,25.6,41.2,1237.0,0,Normal - Physics Aligned
1675941300,34.0522,-118.2437,432.9,53.1,26.7,39.3,1220.0,0,Normal - Physics Aligned
1675942200,34.0522,-118.2437,464.8,56.4,26.7,39.3,1271.0,0,Normal - Physics Aligned
1675943100,34.0522,-118.2437,443.6,57.1,25.6,40.4,1229.0,0,Normal - Physics Aligned
1675944000,34.0522,-118.2437,444.9,54.9,23.9,46.4,1254.0,0,Normal - Physics Aligned
1675944900,34.0522,-118.2437,460.9,57.2,24.1,43.9,1265.0,0,Normal - Physics Aligned
1675945800,34.0522,-118.2437,477.9,59.2,24.0,44.6,1285.0,0,Normal - Physics Aligned
1675946700,34.0522,-118.2437,454.3,57.1,24.4,43.5,1257.0,0,Normal - Physics Aligned
1675947600,34.0522,-118.2437,432.1,51.9,19.8,53.0,1215.0,0,Normal - Physics Aligned
1675948500,34.0522,-118.2437,416.8,51.5,27.6,37.9,1206.0,0,Normal - Physics Aligned
1675949400,34.0522,-118.2437,445.4,55.5,21.7,50.3,1258.0,0,Normal - Physics Aligned
1675950300,34.0522,-118.2437,463.9,56.4,21.9,50.5,1262.0,0,Normal - Physics Aligned
1675951200,34.0522,-118.2437,467.5,56.4,25.5,42.4,1275.0,0,Normal - Physics Aligned
1675952100,34.0522,-118.2437,440.7,53.2,24.3,42.9,1228.0,0,Normal - Physics Aligned
1675953000,34.0522,-118.2437,480.0,57.4,26.4,39.4,1291.0,0,Normal - Physics Aligned
1675953900,34.0522,-118.2437,407.2,48.0,25.4,51.9,405.0,1,Anomaly - Sensor Bagged
1675954800,34.0522,-118.2437,457.9,52.7,22.4,46.1,1234.0,0,Normal - Physics Aligned
1675955700,34.0522,-118.2437,495.9,63.9,24.2,46.0,1336.0,0,Normal - Physics Aligned
1675956600,34.0522,-118.2437,450.9,52.7,23.1,46.2,1225.0,0,Normal - Physics Aligned
1675957500,36.1627,-115.1398,442.4,47.9,21.3,30.0,389.0,1,Anomaly - Location Spoof
1675958400,34.0522,-118.2437,422.8,49.2,23.9,45.5,1199.0,0,Normal - Physics Aligned
1675959300,34.0522,-118.2437,433.0,52.7,24.7,43.0,1229.0,0,Normal - Physics Aligned
1675960200,34.0522,-118.2437,462.4,56.5,23.4,43.1,1239.0,0,Normal - Physics Aligned
1675961100,34.0522,-118.2437,450.3,54.5,23.2,49.5,1270.0,0,Normal - Physics Aligned
1675962000,34.0522,-118.2437,455.7,54.2,25.5,43.4,392.0,1,Anomaly - Sensor Bagged
1675962900,34.0522,-118.2437,439.1,55.5,25.1,42.1,1228.0,0,Normal - Physics Aligned
1675963800,34.0522,-118.2437,471.8,59.3,20.7,52.2,1288.0,0,Normal - Physics Aligned
1675964700,34.0522,-118.2437,439.5,54.4,24.9,43.1,1238.0,0,Normal - Physics Aligned
1675965600,34.0522,-118.2437,427.0,51.9,20.9,52.4,1239.0,0,Normal - Physics Aligned
1675966500,34.0522,-118.2437,474.7,56.1,22.4,48.9,1288.0,0,Normal - Physics Aligned
1675967400,34.0522,-118.2437,439.3,55.5,21.7,49.3,1233.0,0,Normal - Physics Aligned
1675968300,34.0522,-118.2437,446.1,53.3,23.2,46.6,1236.0,0,Normal - Physics Aligned
1675969200,34.0522,-118.2437,451.2,55.9,24.8,43.0,1239.0,0,Normal - Physics Aligned
1675970100,34.0522,-118.2437,493.7,59.7,28.2,35.2,1300.0,0,Normal - Physics Aligned
1675971000,34.0522,-118.2437,442.9,52.5,24.1,44.1,1237.0,0,Normal - Physics Aligned
1675971900,34.0522,-118.2437,449.1,53.5,24.1,44.5,1238.0,0,Normal - Physics Aligned
1675972800,34.0522,-118.2437,469.4,59.4,21.3,50.6,1284.0,0,Normal - Physics Aligned
1675973700,34.0522,-118.2437,444.1,54.3,20.7,50.7,1229.0,0,Normal - Physics Aligned
1675974600,34.0522,-118.2437,465.2,57.3,18.7,55.0,1274.0,0,Normal - Physics Aligned
1675975500,34.0522,-118.2437,447.0,54.2,24.0,46.5,1257.0,0,Normal - Physics Aligned
1675976400,34.0522,-118.2437,431.3,53.3,24.2,44.2,1224.0,0,Normal - Physics Aligned
1675977300,34.0522,-118.2437,451.4,54.3,21.6,51.0,1252.0,0,Normal - Physics Aligned
1675978200,34.0522,-118.2437,435.6,51.0,23.3,47.1,1215.0,0,Normal - Physics Aligned
1675979100,34.0522,-118.2437,478.6,58.4,24.8,44.4,1297.0,0,Normal - Physics Aligned
1675980000,34.0522,-118.2437,467.0,58.0,22.5,46.0,1258.0,0,Normal - Physics Aligned
1675980900,34.0522,-118.2437,437.5,52.1,24.9,43.5,1214.0,0,Normal - Physics Aligned
1675981800,34.0522,-118.2437,431.4,51.5,25.5,42.8,1226.0,0,Normal - Physics Aligned
1675982700,36.1627,-115.1398,453.6,57.9,21.2,27.8,409.0,1,Anomaly - Location Spoof
1675983600,34.0522,-118.2437,456.1,54.0,24.2,43.7,1241.0,0,Normal - Physics Aligned
1675984500,34.0522,-118.2437,447.2,53.6,21.9,50.1,1253.0,0,Normal - Physics Aligned
1675985400,34.0522,-118.2437,433.8,50.7,21.9,48.9,1223.0,0,Normal - Physics Aligned
1675986300,34.0522,-118.2437,426.2,51.6,22.6,48.2,1219.0,0,Normal - Physics Aligned
1675987200,34.0522,-118.2437,487.5,59.1,21.1,51.2,1295.0,0,Normal - Physics Aligned
1675988100,34.0522,-118.2437,438.7,50.6,22.8,48.0,1221.0,0,Normal - Physics Aligned
1675989000,34.0522,-118.2437,444.1,54.4,27.5,39.0,1232.0,0,Normal - Physics Aligned
1675989900,34.0522,-118.2437,461.9,58.1,25.2,43.1,1281.0,0,Normal - Physics Aligned
1675990800,34.0522,-118.2437,452.6,56.8,24.1,43.9,1239.0,0,Normal - Physics Aligned
1675991700,34.0522,-118.2437,476.2,57.6,24.5,51.2,423.0,1,Anomaly - Sensor Bagged
1675992600,34.0522,-118.2437,431.4,50.9,25.0,42.9,1228.0,0,Normal - Physics Aligned
1675993500,34.0522,-118.2437,478.3,57.0,26.1,40.2,1281.0,0,Normal - Physics Aligned
1675994400,34.0522,-118.2437,424.9,55.4,25.2,42.9,1228.0,0,Normal - Physics Aligned
1675995300,34.0522,-118.2437,455.5,55.1,27.4,37.8,1260.0,0,Normal - Physics Aligned
1675996200,34.0522,-118.2437,451.0,55.2,23.4,46.7,1263.0,0,Normal - Physics Aligned
1675997100,34.0522,-118.2437,441.3,52.6,21.2,49.2,1227.0,0,Normal - Physics Aligned
1675998000,34.0522,-118.2437,416.4,50.8,22.4,49.6,1207.0,0,Normal - Physics Aligned
1675998900,34.0522,-118.2437,430.3,55.6,26.3,39.8,1221.0,0,Normal - Physics Aligned
1675999800,34.0522,-118.2437,433.5,53.4,24.5,44.8,1251.0,0,Normal - Physics Aligned
1676000700,34.0522,-118.2437,479.7,61.4,23.9,46.8,1317.0,0,Normal - Physics Aligned
1676001600,34.0522,-118.2437,453.2,53.0,20.3,42.4,419.0,1,Anomaly - Sensor Bagged
1676002500,34.0522,-118.2437,453.7,56.2,28.9,33.1,1245.0,0,Normal - Physics Aligned
1676003400,34.0522,-118.2437,457.4,55.5,24.1,43.6,1270.0,0,Normal - Physics Aligned
1676004300,34.0522,-118.2437,462.9,53.4,23.2,48.2,1274.0,0,Normal - Physics Aligned
1676005200,34.0522,-118.2437,450.0,51.1,26.3,38.3,1227.0,0,Normal - Physics Aligned
1676006100,34.0522,-118.2437,433.0,55.8,20.0,52.0,1226.0,0,Normal - Physics Aligned
1676007000,34.0522,-118.2437,455.6,58.3,29.9,31.5,1239.0,0,Normal - Physics Aligned
1676007900,34.0522,-118.2437,463.8,58.0,21.3,51.7,1282.0,0,Normal - Physics Aligned
1676008800,34.0522,-118.2437,449.4,51.7,25.2,39.2,1213.0,0,Normal - Physics Aligned
1676009700,34.0522,-118.2437,411.6,49.8,22.1,47.7,1196.0,0,Normal - Physics Aligned
1676010600,34.0522,-118.2437,440.7,55.3,24.9,42.6,1241.0,0,Normal - Physics Aligned
1676011500,34.0522,-118.2437,430.6,52.9,24.5,48.8,418.0,1,Anomaly - Sensor Bagged
1676012400,36.1627,-115.1398,470.3,58.2,20.9,31.8,391.0,1,Anomaly - Location Spoof
1676013300,34.0522,-118.2437,433.7,55.0,21.5,49.6,1235.0,0,Normal - Physics Aligned
1676014200,34.0522,-118.2437,431.9,51.6,24.6,43.6,1203.0,0,Normal - Physics Aligned
1676015100,34.0522,-118.2437,472.6,56.9,27.0,40.3,1279.0,0,Normal - Physics Aligned
1676016000,34.0522,-118.2437,435.3,53.4,22.0,47.6,1214.0,0,Normal - Physics Aligned
1676016900,34.0522,-118.2437,495.8,62.4,24.9,44.8,1324.0,0,Normal - Physics Aligned
1676017800,34.0522,-118.2437,467.9,57.0,23.2,48.0,1285.0,0,Normal - Physics Aligned
1676018700,34.0522,-118.2437,446.3,57.1,23.2,49.5,1271.0,0,Normal - Physics Aligned
1676019600,34.0522,-118.2437,455.4,53.7,23.8,44.8,393.0,1,Anomaly - Sensor Bagged
1676020500,34.0522,-118.2437,436.1,54.2,21.9,43.9,404.0,1,Anomaly - Sensor Bagged
1676021400,34.0522,-118.2437,461.9,55.4,24.3,44.1,1267.0,0,Normal - Physics Aligned
1676022300,34.0522,-118.2437,427.9,51.0,28.3,36.1,1212.0,0,Normal - Physics Aligned
1676023200,34.0522,-118.2437,431.3,54.5,25.4,42.8,1235.0,0,Normal - Physics Aligned
1676024100,36.1627,-115.1398,420.7,51.3,20.9,34.5,401.0,1,Anomaly - Location Spoof
1676025000,34.0522,-118.2437,446.2,55.8,21.3,50.2,1249.0,0,Normal - Physics Aligned
1676025900,34.0522,-118.2437,453.6,58.3,23.7,45.3,1256.0,0,Normal - Physics Aligned
1676026800,34.0522,-118.2437,471.3,59.6,27.5,45.5,411.0,1,Anomaly - Sensor Bagged
1676027700,34.0522,-118.2437,445.6,56.2,26.4,40.2,1247.0,0,Normal - Physics Aligned
1676028600,34.0522,-118.2437,459.1,56.7,21.1,49.9,1262.0,0,Normal - Physics Aligned
1676029500,34.0522,-118.2437,446.0,54.5,24.6,47.9,400.0,1,Anomaly - Sensor Bagged
1676030400,34.0522,-118.2437,464.0,57.6,22.5,48.4,1277.0,0,Normal - Physics Aligned
1676031300,34.0522,-118.2437,477.8,57.7,22.9,44.4,1268.0,0,Normal - Physics Aligned
1676032200,36.1627,-115.1398,429.2,55.5,21.2,28.8,394.0,1,Anomaly - Location Spoof
1676033100,34.0522,-118.2437,412.6,52.9,19.7,54.0,1215.0,0,Normal - Physics Aligned
1676034000,34.0522,-118.2437,453.8,56.8,28.2,43.5,406.0,1,Anomaly - Sensor Bagged
1676034900,34.0522,-118.2437,475.4,55.9,23.1,47.4,1288.0,0,Normal - Physics Aligned
1676035800,36.1627,-115.1398,428.4,51.7,20.5,26.3,394.0,1,Anomaly - Location Spoof
1676036700,34.0522,-118.2437,466.0,59.4,24.5,45.4,1289.0,0,Normal - Physics Aligned
1676037600,34.0522,-118.2437,445.6,54.1,26.8,39.0,1253.0,0,Normal - Physics Aligned
1676038500,34.0522,-118.2437,447.0,55.5,24.3,45.1,1259.0,0,Normal - Physics Aligned
1676039400,34.0522,-118.2437,450.4,55.7,21.9,48.3,1258.0,0,Normal - Physics Aligned
1676040300,36.1627,-115.1398,454.0,56.3,21.2,32.9,401.0,1,Anomaly - Location Spoof
1676041200,34.0522,-118.2437,444.2,54.7,23.7,43.9,1234.0,0,Normal - Physics Aligned
1676042100,34.0522,-118.2437,477.7,58.6,22.4,50.2,1317.0,0,Normal - Physics Aligned
1676043000,34.0522,-118.2437,438.1,51.6,23.7,44.7,1222.0,0,Normal - Physics Aligned
1676043900,34.0522,-118.2437,434.2,53.1,23.5,45.6,1220.0,0,Normal - Physics Aligned
1676044800,34.0522,-118.2437,453.9,56.1,23.2,42.6,391.0,1,Anomaly - Sensor Bagged
1676045700,34.0522,-118.2437,456.9,53.8,23.8,46.0,1254.0,0,Normal - Physics Aligned
1676046600,34.0522,-118.2437,418.7,54.3,24.5,49.3,406.0,1,Anomaly - Sensor Bagged
1676047500,34.0522,-118.2437,480.0,59.4,22.1,49.1,1285.0,0,Normal - Physics Aligned
1676048400,34.0522,-118.2437,420.5,53.4,25.6,40.8,1194.0,0,Normal - Physics Aligned
1676049300,34.0522,-118.2437,477.7,62.7,23.2,47.5,1302.0,0,Normal - Physics Aligned
1676050200,36.1627,-115.1398,466.4,57.2,21.0,26.7,410.0,1,Anomaly - Location Spoof
1676051100,34.0522,-118.2437,454.7,55.6,29.5,32.3,1238.0,0,Normal - Physics Aligned
1676052000,34.0522,-118.2437,411.9,50.6,27.6,41.4,1214.0,0,Normal - Physics Aligned
1676052900,34.0522,-118.2437,474.8,58.2,23.8,46.9,1290.0,0,Normal - Physics Aligned
1676053800,34.0522,-118.2437,423.2,49.5,27.6,38.5,1208.0,0,Normal - Physics Aligned
1676054700,34.0522,-118.2437,454.6,53.8,24.8,44.6,1269.0,0,Normal - Physics Aligned
1676055600,34.0522,-118.2437,459.2,57.2,26.8,40.3,1267.0,0,Normal - Physics Aligned
1676056500,34.0522,-118.2437,434.6,51.7,25.2,44.3,1224.0,0,Normal - Physics Aligned
1676057400,34.0522,-118.2437,457.6,58.9,25.5,40.3,1248.0,0,Normal - Physics Aligned
1676058300,34.0522,-118.2437,439.2,52.7,18.9,53.9,1234.0,0,Normal - Physics Aligned
1676059200,34.0522,-118.2437,476.0,57.6,27.5,47.0,400.0,1,Anomaly - Sensor Bagged
1676060100,34.0522,-118.2437,440.3,55.9,21.7,49.8,1244.0,0,Normal - Physics Aligned
1676061000,34.0522,-118.2437,480.8,59.7,27.0,40.5,1303.0,0,Normal - Physics Aligned
1676061900,34.0522,-118.2437,460.0,53.3,23.7,44.6,1256.0,0,Normal - Physics Aligned
1676062800,34.0522,-118.2437,477.5,61.1,26.7,42.8,1320.0,0,Normal - Physics Aligned
1676063700,34.0522,-118.2437,437.3,55.3,22.4,49.2,1247.0,0,Normal - Physics Aligned
1676064600,34.0522,-118.2437,476.2,58.6,23.6,48.0,1295.0,0,Normal - Physics Aligned
1676065500,34.0522,-118.2437,424.8,47.6,24.4,44.3,1206.0,0,Normal - Physics Aligned
1676066400,34.0522,-118.2437,450.0,52.0,22.6,47.8,1243.0,0,Normal - Physics Aligned
1676067300,34.0522,-118.2437,429.3,50.5,25.7,48.6,413.0,1,Anomaly - Sensor Bagged
1676068200,34.0522,-118.2437,449.7,51.5,24.4,45.7,1245.0,0,Normal - Physics Aligned
1676069100,34.0522,-118.2437,474.9,52.1,23.0,48.1,1273.0,0,Normal - Physics Aligned
1676070000,34.0522,-118.2437,469.9,56.7,21.0,52.4,1288.0,0,Normal - Physics Aligned
1676070900,34.0522,-118.2437,451.8,53.1,24.6,54.6,395.0,1,Anomaly - Sensor Bagged
1676071800,34.0522,-118.2437,431.9,55.0,23.0,45.9,1231.0,0,Normal - Physics Aligned
1676072700,34.0522,-118.2437,445.2,54.8,28.7,36.5,1248.0,0,Normal - Physics Aligned
1676073600,34.0522,-118.2437,460.4,56.6,25.9,41.4,1277.0,0,Normal - Physics Aligned
1676074500,34.0522,-118.2437,407.2,50.3,22.9,47.9,1204.0,0,Normal - Physics Aligned
1676075400,36.1627,-115.1398,433.9,52.9,20.4,30.1,413.0,1,Anomaly - Location Spoof
1676076300,34.0522,-118.2437,443.7,54.1,25.4,44.5,1264.0,0,Normal - Physics Aligned
1676077200,36.1627,-115.1398,411.5,51.6,20.6,32.2,408.0,1,Anomaly - Location Spoof
1676078100,34.0522,-118.2437,454.8,52.6,22.2,47.7,1248.0,0,Normal - Physics Aligned
1676079000,34.0522,-118.2437,445.5,55.6,23.2,46.8,1246.0,0,Normal - Physics Aligned
1676079900,34.0522,-118.2437,434.6,54.2,27.2,40.8,1245.0,0,Normal - Physics Aligned
1676080800,34.0522,-118.2437,457.0,54.1,25.4,45.8,407.0,1,Anomaly - Sensor Bagged
1676081700,34.0522,-118.2437,485.0,57.7,27.2,38.3,1302.0,0,Normal - Physics Aligned
1676082600,34.0522,-118.2437,451.8,55.9,22.6,48.2,1254.0,0,Normal - Physics Aligned
1676083500,34.0522,-118.2437,443.6,56.4,24.8,41.6,1241.0,0,Normal - Physics Aligned
1676084400,34.0522,-118.2437,453.7,54.7,26.2,39.8,1247.0,0,Normal - Physics Aligned
1676085300,34.0522,-118.2437,434.8,54.2,25.8,39.9,1219.0,0,Normal - Physics Aligned
1676086200,34.0522,-118.2437,421.3,50.0,23.9,46.5,1220.0,0,Normal - Physics Aligned
1676087100,34.0522,-118.2437,417.8,52.2,21.0,50.5,1209.0,0,Normal - Physics Aligned
1676088000,36.1627,-115.1398,479.6,56.6,21.4,30.4,404.0,1,Anomaly - Location Spoof
1676088900,34.0522,-118.2437,429.0,54.0,21.7,50.1,1238.0,0,Normal - Physics Aligned
1676089800,34.0522,-118.2437,476.9,60.5,27.4,37.6,1292.0,0,Normal - Physics Aligned
1676090700,34.0522,-118.2437,493.5,60.5,25.8,41.5,1297.0,0,Normal - Physics Aligned
1676091600,36.1627,-115.1398,456.3,59.1,21.0,29.7,402.0,1,Anomaly - Location Spoof
1676092500,34.0522,-118.2437,443.3,54.5,26.8,39.3,1247.0,0,Normal - Physics Aligned
1676093400,34.0522,-118.2437,431.5,54.1,26.5,41.2,1234.0,0,Normal - Physics Aligned
1676094300,34.0522,-118.2437,441.5,53.2,24.4,47.6,417.0,1,Anomaly - Sensor Bagged
1676095200,34.0522,-118.2437,440.9,52.9,18.7,54.8,1228.0,0,Normal - Physics Aligned
1676096100,34.0522,-118.2437,423.7,53.5,23.0,47.2,403.0,1,Anomaly - Sensor Bagged
1676097000,34.0522,-118.2437,444.8,54.1,21.0,49.8,1235.0,0,Normal - Physics Aligned
1676097900,34.0522,-118.2437,445.8,54.4,21.9,49.9,1244.0,0,Normal - Physics Aligned
1676098800,34.0522,-118.2437,452.6,57.1,27.0,39.2,1250.0,0,Normal - Physics Aligned
1676099700,34.0522,-118.2437,439.7,52.3,28.6,36.8,1235.0,0,Normal - Physics Aligned
1676100600,34.0522,-118.2437,459.2,58.9,23.5,45.4,1272.0,0,Normal - Physics Aligned
1676101500,34.0522,-118.2437,413.1,48.1,22.8,45.5,1170.0,0,Normal - Physics Aligned
1676102400,34.0522,-118.2437,449.9,56.5,22.8,49.2,1269.0,0,Normal - Physics Aligned
1676103300,34.0522,-118.2437,459.2,57.0,27.5,37.4,1264.0,0,Normal - Physics Aligned
1676104200,34.0522,-118.2437,428.6,48.7,21.7,48.9,1208.0,0,Normal - Physics Aligned
1676105100,34.0522,-118.2437,467.5,61.3,25.0,44.2,1297.0,0,Normal - Physics Aligned
1676106000,34.0522,-118.2437,451.2,54.9,24.6,44.4,1258.0,0,Normal - Physics Aligned
1676106900,34.0522,-118.2437,480.6,58.9,24.1,44.8,1298.0,0,Normal - Physics Aligned
1676107800,34.0522,-118.2437,458.0,57.9,25.3,40.9,1261.0,0,Normal - Physics Aligned
1676108700,34.0522,-118.2437,444.4,53.7,25.3,41.9,1236.0,0,Normal - Physics Aligned
1676109600,36.1627,-115.1398,417.9,50.2,21.1,28.5,395.0,1,Anomaly - Location Spoof
1676110500,34.0522,-118.2437,467.7,59.7,21.7,49.4,1287.0,0,Normal - Physics Aligned
1676111400,34.0522,-118.2437,447.1,54.4,21.2,50.8,1247.0,0,Normal - Physics Aligned
1676112300,34.0522,-118.2437,461.2,59.7,26.4,41.5,1269.0,0,Normal - Physics Aligned
1676113200,34.0522,-118.2437,417.2,49.3,25.0,41.9,1201.0,0,Normal - Physics Aligned
1676114100,34.0522,-118.2437,425.6,53.8,26.3,41.8,1229.0,0,Normal - Physics Aligned
1676115000,34.0522,-118.2437,431.1,53.0,21.8,49.5,1233.0,0,Normal - Physics Aligned
1676115900,34.0522,-118.2437,459.4,50.6,25.6,42.2,1259.0,0,Normal - Physics Aligned
1676116800,34.0522,-118.2437,447.2,53.4,26.2,39.4,1240.0,0,Normal - Physics Aligned
1676117700,34.0522,-118.2437,451.6,55.2,26.1,40.4,1252.0,0,Normal - Physics Aligned
1676118600,34.0522,-118.2437,487.3,58.2,25.6,41.0,1294.0,0,Normal - Physics Aligned
1676119500,34.0522,-118.2437,453.0,54.7,25.7,42.3,1264.0,0,Normal - Physics Aligned
1676120400,34.0522,-118.2437,478.0,58.6,25.4,39.1,1268.0,0,Normal - Physics Aligned
1676121300,34.0522,-118.2437,490.1,57.3,22.4,49.0,1313.0,0,Normal - Physics Aligned
1676122200,34.0522,-118.2437,434.9,54.0,26.4,47.7,406.0,1,Anomaly - Sensor Bagged
1676123100,34.0522,-118.2437,454.7,53.7,24.1,44.0,1267.0,0,Normal - Physics Aligned
1676124000,34.0522,-118.2437,423.4,52.2,25.1,42.6,1219.0,0,Normal - Physics Aligned
1676124900,34.0522,-118.2437,464.2,53.1,23.9,45.1,1272.0,0,Normal - Physics Aligned
1676125800,34.0522,-118.2437,499.1,56.2,22.7,48.7,1310.0,0,Normal - Physics Aligned
1676126700,36.1627,-115.1398,461.7,52.8,21.0,31.1,395.0,1,Anomaly - Location Spoof
1676127600,34.0522,-118.2437,390.4,44.8,22.6,46.9,1154.0,0,Normal - Physics Aligned
1676128500,34.0522,-118.2437,430.1,50.9,25.8,44.4,409.0,1,Anomaly - Sensor Bagged
1676129400,34.0522,-118.2437,457.2,57.0,23.3,45.4,1249.0,0,Normal - Physics Aligned
1676130300,34.0522,-118.2437,420.0,47.8,24.2,45.9,1185.0,0,Normal - Physics Aligned
1676131200,34.0522,-118.2437,427.9,52.8,19.9,53.5,1215.0,0,Normal - Physics Aligned
1676132100,34.0522,-118.2437,471.5,60.1,22.4,47.9,1273.0,0,Normal - Physics Aligned
1676133000,34.0522,-118.2437,461.8,52.8,22.0,48.9,1254.0,0,Normal - Physics Aligned
1676133900,34.0522,-118.2437,434.7,51.2,23.9,46.0,1227.0,0,Normal - Physics Aligned
1676134800,36.1627,-115.1398,497.1,60.7,21.3,31.7,396.0,1,Anomaly - Location Spoof
1676135700,34.0522,-118.2437,430.9,53.9,22.7,41.4,418.0,1,Anomaly - Sensor Bagged
1676136600,34.0522,-118.2437,460.2,52.7,21.5,50.0,1257.0,0,Normal - Physics Aligned
1676137500,34.0522,-118.2437,474.1,58.0,27.2,38.3,1283.0,0,Normal - Physics Aligned
1676138400,34.0522,-118.2437,416.5,49.3,25.3,42.0,1207.0,0,Normal - Physics Aligned
1676139300,34.0522,-118.2437,427.0,53.0,24.9,44.1,1234.0,0,Normal - Physics Aligned
1676140200,36.1627,-115.1398,434.9,54.8,20.5,31.2,400.0,1,Anomaly - Location Spoof
1676141100,34.0522,-118.2437,450.3,55.3,22.2,48.9,1255.0,0,Normal - Physics Aligned
1676142000,34.0522,-118.2437,448.6,50.4,15.7,58.6,1224.0,0,Normal - Physics Aligned
1676142900,34.0522,-118.2437,452.6,52.3,22.1,46.9,1224.0,0,Normal - Physics Aligned
1676143800,34.0522,-118.2437,427.9,53.0,24.0,44.8,1227.0,0,Normal - Physics Aligned
1676144700,34.0522,-118.2437,405.6,48.6,22.8,48.0,1184.0,0,Normal - Physics Aligned
1676145600,34.0522,-118.2437,476.9,60.7,24.2,40.7,1271.0,0,Normal - Physics Aligned
1676146500,34.0522,-118.2437,452.4,55.8,24.4,46.4,1266.0,0,Normal - Physics Aligned
1676147400,34.0522,-118.2437,467.0,58.3,24.8,43.3,1286.0,0,Normal - Physics Aligned
1676148300,34.0522,-118.2437,442.7,53.5,17.1,59.8,1253.0,0,Normal - Physics Aligned
1676149200,34.0522,-118.2437,428.7,52.5,24.2,44.9,1221.0,0,Normal - Physics Aligned
1676150100,34.0522,-118.2437,443.2,54.4,27.8,38.5,1257.0,0,Normal - Physics Aligned
1676151000,34.0522,-118.2437,435.8,53.0,28.8,35.4,1217.0,0,Normal - Physics Aligned
1676151900,34.0522,-118.2437,417.1,52.0,26.6,41.5,1218.0,0,Normal - Physics Aligned
1676152800,34.0522,-118.2437,463.5,55.5,27.1,37.4,1261.0,0,Normal - Physics Aligned
1676153700,34.0522,-118.2437,441.8,52.5,25.5,45.7,405.0,1,Anomaly - Sensor Bagged
